31.19,1.630627155303955,1673550787.7551749
31.19,1.6947896480560303,1673550787.8193378
31.19,1.7589178085327148,1673550787.8834665
31.19,1.8389089107513428,1673550787.963458
31.19,1.903003215789795,1673550788.0275524
31.19,1.9817826747894287,1673550788.106332
31.19,2.0466747283935547,1673550788.1712239
31.19,2.1106069087982178,1673550788.2351558
31.19,2.190373659133911,1673550788.3149228
31.19,2.2544875144958496,1673550788.379036
31.19,2.3184280395507812,1673550788.4429762
31.19,2.398162364959717,1673550788.5227108
31.19,2.4622812271118164,1673550788.5868297
31.19,2.5414085388183594,1673550788.665957
31.19,2.6058189868927,1673550788.7303672
31.19,2.670013666152954,1673550788.794562
31.19,2.749760150909424,1673550788.8743083
31.19,2.813751220703125,1673550788.9382997
31.19,2.877591609954834,1673550789.0021398
31.19,2.9574098587036133,1673550789.081958
31.19,3.0215682983398438,1673550789.1461165
31.19,3.1008849143981934,1673550789.225433
31.19,3.1649553775787354,1673550789.2895038
28.55,3.229065179824829,1673550789.3536134
20.16,3.308994770050049,1673550789.4335432
11.45,3.3729982376098633,1673550789.4975464
3.99,3.4523417949676514,1673550789.5768898
-1.94,3.5165464878082275,1673550789.6410956
-6.55,3.5806756019592285,1673550789.7052248
-11.13,3.660292148590088,1673550789.7848403
-14.62,3.7249560356140137,1673550789.8495042
-14.96,3.7884600162506104,1673550789.9130082
-14.96,3.8682875633239746,1673550789.9928355
-12.22,3.9323067665100098,1673550790.056855
-6.22,3.9960944652557373,1673550790.1206427
2.15,4.075529336929321,1673550790.200078
11.45,4.140000104904175,1673550790.2645483
19.0,4.219369173049927,1673550790.3439174
24.45,4.283388614654541,1673550790.4079375
26.37,4.347698450088501,1673550790.472248
26.25,4.427288293838501,1673550790.5518372
21.49,4.4915690422058105,1673550790.6161172
12.01,4.570779323577881,1673550790.6953275
5.27,4.63505220413208,1673550790.7596004
0.43,4.699004650115967,1673550790.823553
-3.48,4.778652667999268,1673550790.903201
-4.64,4.842756032943726,1673550790.9673042
-4.64,4.90685510635376,1673550791.0314035
-2.25,4.9865498542785645,1673550791.111098
3.09,5.050677537918091,1673550791.175226
9.3,5.113547325134277,1673550791.2380948
18.12,5.1941611766815186,1673550791.3187096
26.68,5.258392095565796,1673550791.3829405
31.21,5.337856769561768,1673550791.462405
31.27,5.402202606201172,1673550791.5267515
31.23,5.466045141220093,1673550791.5905933
28.8,5.545761346817017,1673550791.6703093
22.88,5.609830379486084,1673550791.7343788
19.31,5.689043283462524,1673550791.8135915
15.46,5.753566741943359,1673550791.8781152
11.12,5.817651033401489,1673550791.9421992
8.18,5.897332191467285,1673550792.0218806
6.37,5.961333274841309,1673550792.0858812
4.55,6.025649785995483,1673550792.150198
3.22,6.105055093765259,1673550792.2296033
2.89,6.169071674346924,1673550792.2936196
2.89,6.232909202575684,1673550792.3574572
3.82,6.312861204147339,1673550792.4374099
4.89,6.376698970794678,1673550792.5012472
5.69,6.4559550285339355,1673550792.580503
6.75,6.520424127578735,1673550792.644972
7.01,6.584514141082764,1673550792.709062
7.08,6.664264678955078,1673550792.7888129
7.08,6.728304862976074,1673550792.8528533
7.08,6.7922022342681885,1673550792.9167514
7.08,6.871960401535034,1673550792.9965084
7.08,6.936101913452148,1673550793.0606503
7.08,7.015521287918091,1673550793.1400697
7.08,7.079690217971802,1673550793.2042384
7.08,7.1437623500823975,1673550793.2683108
7.08,7.2235941886901855,1673550793.3481424
7.08,7.287534952163696,1673550793.412083
7.08,7.351567029953003,1673550793.4761152
7.08,7.43139123916626,1673550793.5559394
7.08,7.495310068130493,1673550793.6198583
7.08,7.574966192245483,1673550793.6995146
7.08,7.6390180587768555,1673550793.7635663
7.08,7.703056335449219,1673550793.8276048
7.08,7.782805681228638,1673550793.907354
