-0.02,1.6468572616577148,1673549327.8998919
0.0,1.7109389305114746,1673549327.963973
0.0,1.7905337810516357,1673549328.0435693
0.0,1.8550269603729248,1673549328.108062
0.0,1.9191176891326904,1673549328.1721525
0.0,1.9986889362335205,1673549328.251724
0.0,2.0627431869506836,1673549328.3157783
0.0,2.1267411708831787,1673549328.379776
0.0,2.2065799236297607,1673549328.459614
2.19,2.2704806327819824,1673549328.5235145
7.62,2.350175380706787,1673549328.6032095
11.28,2.4143035411834717,1673549328.6673377
14.88,2.478344202041626,1673549328.7313776
17.01,2.5580978393554688,1673549328.811132
17.2,2.6220202445983887,1673549328.8750546
16.93,2.7012925148010254,1673549328.9543266
13.08,2.7657527923583984,1673549329.018787
8.52,2.82975435256958,1673549329.0827885
5.02,2.9095678329467773,1673549329.162602
0.52,2.9734385013580322,1673549329.2264724
-2.49,3.037492513656616,1673549329.2905264
-2.58,3.1173412799835205,1673549329.3703754
-2.37,3.181791067123413,1673549329.4348257
1.69,3.245083808898926,1673549329.4981182
5.83,3.324934959411621,1673549329.5779688
10.28,3.388983726501465,1673549329.6420178
13.86,3.468569040298462,1673549329.7216032
17.08,3.5327537059783936,1673549329.7857876
19.89,3.5966150760650635,1673549329.8496492
20.47,3.6765215396881104,1673549329.9295554
20.47,3.741304874420166,1673549329.9943402
20.47,3.8192222118377686,1673549330.0722563
20.47,3.88409686088562,1673549330.137131
20.47,3.9481682777404785,1673549330.2012022
20.47,4.028008222579956,1673549330.2810423
20.47,4.092126131057739,1673549330.3451605
20.47,4.156027317047119,1673549330.4090614
20.47,4.235730409622192,1673549330.4887648
20.47,4.299786806106567,1673549330.552821
20.47,4.378723859786987,1673549330.631758
20.47,4.443313837051392,1673549330.6963482
20.47,4.507300138473511,1673549330.760334
20.47,4.587218761444092,1673549330.8402526
20.47,4.651127815246582,1673549330.904162
20.47,4.7155797481536865,1673549330.9686136
20.47,4.794970989227295,1673549331.0480049
20.47,4.858917236328125,1673549331.1119516
20.47,4.938008069992065,1673549331.191042
20.47,5.0026915073394775,1673549331.255726
20.47,5.0664074420928955,1673549331.3194406
20.47,5.14600396156311,1673549331.3990374
20.47,5.210404634475708,1673549331.4634385
20.47,5.274275541305542,1673549331.5273104
20.47,5.35422682762146,1673549331.6072612
20.47,5.418108940124512,1673549331.671143
20.47,5.497424364089966,1673549331.7504585
20.47,5.561806917190552,1673549331.8148415
20.47,5.625778675079346,1673549331.878813
20.47,5.705461025238037,1673549331.9584951
20.47,5.769682884216309,1673549332.0227172
20.47,5.833530902862549,1673549332.0865645
20.47,5.913241386413574,1673549332.1662753
20.47,5.977308988571167,1673549332.2303436
20.47,6.056825399398804,1673549332.3098593
20.47,6.119857311248779,1673549332.3728907
20.47,6.184969663619995,1673549332.438004
20.47,6.264760732650757,1673549332.517795
20.47,6.328828573226929,1673549332.581863
20.47,6.391952753067017,1673549332.644986
20.47,6.472480058670044,1673549332.725514
20.47,6.5365891456604,1673549332.7896237
20.47,6.616271734237671,1673549332.8693056
20.47,6.680316209793091,1673549332.9333503
20.47,6.744279384613037,1673549332.9973135
20.47,6.823958158493042,1673549333.0769925
20.47,6.888543605804443,1673549333.1415782
20.47,6.966901540756226,1673549333.2199366
20.47,7.0317864418029785,1673549333.2848208
20.47,7.095795631408691,1673549333.34883
20.47,7.175605773925781,1673549333.4286397
20.47,7.23958945274353,1673549333.492624
20.47,7.303438186645508,1673549333.5564723
20.47,7.38315749168396,1673549333.6361916
20.47,7.447250604629517,1673549333.7002847
20.47,7.5260679721832275,1673549333.7791023
20.47,7.5910584926605225,1673549333.8440926
20.47,7.655044317245483,1673549333.9080787
20.47,7.734830379486084,1673549333.9878645
20.47,7.7989113330841064,1673549334.0519452
20.47,7.862798452377319,1673549334.1158326
20.47,7.942493200302124,1673549334.1955273
20.47,8.00660228729248,1673549334.2596362
20.47,8.08555555343628,1673549334.3385894
20.47,8.150182008743286,1673549334.403216
20.47,8.214025735855103,1673549334.4670606
20.47,8.293918371200562,1673549334.546953
20.47,8.358098268508911,1673549334.6111326
20.47,8.421985864639282,1673549334.6750197
20.47,8.501493453979492,1673549334.7545285
20.47,8.565696001052856,1673549334.8187304
20.47,8.644822359085083,1673549334.8978562
20.47,8.709453582763672,1673549334.9624875
20.47,8.773491144180298,1673549335.0265255
20.47,8.853098392486572,1673549335.1061327
20.47,8.917236566543579,1673549335.1702704
20.47,8.981163740158081,1673549335.234198
20.47,9.060993432998657,1673549335.3140278
20.47,9.124927282333374,1673549335.3779614
20.47,9.20424747467041,1673549335.4572816
20.47,9.268418788909912,1673549335.521453
20.47,9.332733631134033,1673549335.5857682
20.47,9.412457942962646,1673549335.665492
20.47,9.47627329826355,1673549335.7293077
20.47,9.540342330932617,1673549335.7933762
20.47,9.620196342468262,1673549335.8732302
20.47,9.684194087982178,1673549335.9372282
20.47,9.763825178146362,1673549336.0168593
20.47,9.827728986740112,1673549336.0807633
20.47,9.891891241073608,1673549336.144925
20.47,9.971618413925171,1673549336.2246792
20.47,10.03559160232544,1673549336.2886262
20.47,10.114085912704468,1673549336.3671222
20.47,10.179269313812256,1673549336.432304
20.47,10.243383646011353,1673549336.4964178
20.47,10.323182344436646,1673549336.5762165
20.47,10.387087345123291,1673549336.6401217
20.47,10.45108938217163,1673549336.7041237
20.47,10.530831813812256,1673549336.783866
20.47,10.59495759010315,1673549336.8479917
20.47,10.673912763595581,1673549336.9269474
20.47,10.738552570343018,1673549336.991587
20.47,10.802526950836182,1673549337.055561
20.47,10.882394075393677,1673549337.1354282
